Song_artist,Song_duration_weeks,Song_isNew,Song_last_week,Song_peak,Song_rank,Song_title,categoryId,channelId,channelTitle,commentCount,dislikeCount,favoriteCount,likeCount,title,videoId,viewCount
Luke Bryan,14,FALSE,59,35,83,"Sunrise, Sunburn, Sunset",10,UCteMJzhMoMh1-WN6d2u6NEg,LukeBryanVEVO,2893,6875,0,76426,"Luke Bryan - Sunrise, Sunburn, Sunset",8c08Oz8AovU,20270212
Meek Mill Featuring Jeremih & PnB Rock,7,FALSE,76,76,84,Dangerous,10,UC9HlWVtENbiMQzVRmnbJxtw,Meek Mill,5205,12853,0,253779,Meek Mill - Dangerous (feat. Jeremih & PnB Rock),stcIiJbwpio,31704253
Calvin Harris & Sam Smith,7,FALSE,68,65,85,Promises,10,UCaHNFIob5Ixv74f5on3lvIw,CalvinHarrisVEVO,14358,33375,0,728082,"Calvin Harris, Sam Smith - Promises (Official Lyric Video)",dTQMd2I3drE,120889326
Lil Wayne,0,TRUE,0,86,86,Perfect Strangers,10,UCC6sWkXNQqyS2r6u6xQ_GdQ,JonasBlueVEVO,39532,67364,0,2430773,Jonas Blue - Perfect Strangers ft. JP Cooper,Ey_hgKCCYU4,496803071
Khalid,3,FALSE,57,45,87,Better,10,UCcN-NDV03eHs6oLd1pe2r8w,KhalidVEVO,17939,25390,0,737387,Khalid - Better (Official Music Video),x3bfa3DZ8JM,96273763
Yella Beezy,10,FALSE,69,69,88,That's On Me,10,UCO_coWOBvqu-Nn5_YoM7ONw,HalfpintFilmz,17403,55462,0,619955,Yella Beezy - That's On Me (Music Video) Shot By: @HalfpintFilmz,tCev_IcVxcU,109826733
Queen Naija,18,FALSE,66,45,89,Medicine,24,UCGsR5CVHh_T4nMLiKhfV7qg,Queen Naija,158283,43422,0,1346705,MEDICINE - QUEEN NAIJA  (OFFICIAL VIDEO),dc89yyOS0Z8,97878045
Lil Wayne Featuring Nivea,0,TRUE,0,90,90,Dope New Gospel,22,UCVEsxNbF8uRqwfm9fHXnuCQ,Gang Plug 2,180,370,0,6883,Lil Wayne - Dope New Gospel (Tha Carter 5) Official,FyJgowggQZQ,715888
Quavo,8,FALSE,65,52,91,W O R K I N  M E,10,UC5IkSn-EFsUu3XANYklXc8g,Quavo - Topic,95,3699,0,29887,WORKIN ME,k5V0bUHFnXc,2327078
Daniel Caesar Featuring H.E.R.,11,FALSE,75,75,92,Best Part,24,UCUsgEUUY2w9c7Z5M4u2zdww,EscapeTracks,8839,11407,0,485749,Daniel Caesar - Best Part (feat. H.E.R.),iKk6_2-AAGc,61432997
Avril Lavigne,2,FALSE,64,64,93,Head Above Water,10,UC_k8KFBzEf0uQ8LRFSAgSUA,Avril Lavigne,80613,18708,0,1190020,Avril Lavigne - Head Above Water (Official Video),EKF6ghfcQic,55995542
French Montana Featuring Drake,2,FALSE,47,47,94,No Stylist,10,UCpmBpSoy6YQjcshNK6pSyIA,FrenchMontanaVEVO,23052,25521,0,677974,French Montana - No Stylist ft. Drake,9_k_goMr5ZI,76124095
Jimmie Allen,3,FALSE,86,86,95,Best Shot,24,UCWJ2lWNubArHWmf3FIHbfcQ,NBA,1488,3081,0,27098,Best Shot Ep 1 - “We All We Got” | Binge the series with YouTube Premium,NdkLOwYYfpA,9541559
Chris Young,5,FALSE,85,85,96,Hangin' On,10,UCzMUNug_h1DZD9FmEP-CJMw,ChrisYoungVEVO,679,2813,0,40556,Chris Young - Hangin' On (Official Video),CwKp6Xhy3_4,13655473
Chris Janson,6,FALSE,82,82,97,Drunk Girl,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Flipp Dinero,3,FALSE,81,81,98,Leave Me Alone,10,UC-yXuc1__OzjwpsJPlxYUCQ,WORLDSTARHIPHOP,28161,22429,0,742911,"Flipp Dinero ""Leave Me Alone"" (WSHH Exclusive - Official Music Video)",qu0CxX8GJj8,61550190
Shawn Mendes X Zedd,2,FALSE,0,64,99,Lost In Japan,10,UC4-TgOSMJHn-LtY4zCzbQhw,ShawnMendesVEVO,3740,220,0,63103,Shawn Mendes - Lost In Japan (Live From Dick Clark’s New Year’s Rockin’ Eve 2019),WqaHCJidrRE,468883
Jason Aldean Featuring Miranda Lambert,16,FALSE,80,32,100,Drowns The Whiskey,10,UCy5QKpDQC-H3z82Bw6EVFfg,JasonAldeanVEVO,2455,6683,0,100973,Jason Aldean - Drowns the Whiskey ft. Miranda Lambert,p9xYYSAo7UU,20365962
Maroon 5 Featuring Cardi B,18,FALSE,1,1,1,Girls Like You,10,UCN1hnUccO4FD5WfM7ithXaw,Maroon5VEVO,457604,434560,0,11055481,Maroon 5 - Girls Like You ft. Cardi B,aJOTlE1K90k,1583597736
Juice WRLD,20,FALSE,4,2,2,Lucid Dreams,10,UCi0LydWaEUy3Vx8flL29ebQ,SyrebralVibes,51030,25117,0,602076,Juice Wrld - Lucid Dreams (Lyrics),_fh64GbFSw4,86962904
Post Malone,22,FALSE,5,3,3,Better Now,10,UCOhtMAg7xh8wv_wUHMgFc-Q,PostMaloneVEVO,30910,26197,0,1197673,Post Malone - Better Now,UYwF-jdcVjY,95463554
Drake,13,FALSE,2,1,4,In My Feelings,10,UCQznUf1SjfDqx65hX3zRDiA,DrakeVEVO,246719,157112,0,3291995,Drake - In My Feelings,DRS_PpOrUZ4,171975781
Eminem,2,FALSE,3,3,5,Killshot,10,UCfM3zsQsOnfWNUppiycmBuw,EminemMusic,720114,137920,0,4354099,KILLSHOT [Official Audio],FxQTY-W6GIo,218997360
Travis Scott,8,FALSE,9,4,6,Sicko Mode,10,UClRx3MMyYUyqOxyEqA5F2nQ,TravisScottVEVO,126988,103548,0,2102847,Travis Scott - SICKO MODE ft. Drake,6ONRf7h3Mdk,169192097
"Cardi B, Bad Bunny & J Balvin",25,FALSE,6,1,7,I Like It,10,UCxMAbVFmxKUVGAll0WVGpFw,Cardi B,258281,376591,0,5689713,"Cardi B, Bad Bunny & J Balvin - I Like It [Official Music Video]",xTlNMmZKwpA,785811749
6ix9ine Featuring Nicki Minaj & Murda Beatz,10,FALSE,8,3,8,FEFE,10,UCF6jRAgCbSanHolKt0Vt6Qw,Tekashi 6ix9ine,474194,700103,0,5200936,"6ix9ine, Nicki Minaj, Murda Beatz - “FEFE” (Official Music Video)",V_MXGdSBbAI,572525859
Kanye West & Lil Pump,3,FALSE,7,6,9,I Love It,10,UC6pjHMC4QXMi4llCCjtDXWg,Lil pump,557620,854562,0,4958603,"Kanye West & Lil Pump ft. Adele Givens - ""I Love It"" (Official Music Video)",cwQgjq0mCdE,372102830
5 Seconds Of Summer,17,FALSE,10,10,10,Youngblood,10,UClesqLjeKJd-dG8xLfzJyCQ,5SOSVEVO,35588,20520,0,836678,5 Seconds Of Summer - Youngblood (Official Video),#NAME?,58145447
Tyga Featuring Offset,18,FALSE,12,8,11,Taste,10,UChXnu0HBydqedqhnClp0rJg,TygaVEVO,77565,181965,0,2934103,Tyga - Taste (Official Music Video) ft. Offset,LjxulQ1bEWg,514892475
Khalid & Normani,32,FALSE,11,9,12,Love Lies,24,UC4XJeGGdXj0vA4CxDDJ8J_A,Cakes & Eclairs,1224,910,0,30563,"Khalid, Normani - Love Lies (Lyrics)",FGa067-f_LI,3206409
Lil Peep & XXXTENTACION,2,FALSE,47,13,13,Falling Down,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Imagine Dragons,10,FALSE,14,14,14,Natural,10,UCpx_k19S2vUutWUUM9qmXEg,ImagineDragonsVEVO,29294,15110,0,858459,Imagine Dragons - Natural (Lyrics),V5M2WZiAy6k,66590501
Marshmello & Bastille,6,FALSE,31,15,15,Happier,10,UCEdvpU2pFRCVqU6yIPyTpMQ,Marshmello,213648,39980,0,2630925,Marshmello ft. Bastille - Happier (Official Music Video),m7Bc3pLyij0,127932581
Drake,13,FALSE,15,2,16,Nonstop,10,UCU6cE7pdJPc6DU2jSrKEsdQ,Drake - Topic,15907,49441,0,497692,Nonstop,XNpGNykVZ6U,77024217
"DJ Khaled Featuring Justin Bieber, Chance The Rapper & Quavo",9,FALSE,16,5,17,No Brainer,10,UCrFB54bqp8sda4udJyNswlA,DJKhaledVEVO,173006,155517,0,2329347,"DJ Khaled - No Brainer (Official Video) ft. Justin Bieber, Chance the Rapper, Quavo",kxloC1MKTpg,202737558
Ella Mai,8,FALSE,21,18,18,Trip,10,UCdVlI3zsHhvKKH4OEQVHyHA,EllaMaiVEVO,24797,40863,0,717302,Ella Mai - Trip (Audio),JfGD75vHWrU,107759324
Selena Gomez,20,FALSE,18,18,19,Back To You,10,UCNNxfgVzt-V3jVuRtNU83_g,MarsMusic,5395,5876,0,180372,Selena Gomez - Back to you (Lyrics),GNGbmg_pVlQ,28535162
Ariana Grande,11,FALSE,17,8,20,God Is A Woman,10,UC0VOyT2OCBKdQhF3BAbZ-1g,ArianaGrandeVevo,426676,383141,0,3236368,Ariana Grande - God is a woman,kHLHSlExFis,187440186
Ed Sheeran,57,FALSE,23,1,21,Perfect,10,UCvR2R7j218tzejtTsb_X6Rw,DopeLyrics,91650,142528,0,2124468,Perfect - Ed Sheeran (Lyrics),UDDMYw_IZnE,604757807
Lil Baby & Drake,20,FALSE,19,6,22,Yes Indeed,10,UCTwct4oAsyuyGxOtva0FcUg,FutureHype,16703,31698,0,501720,Drake & Lil Baby - Yes Indeed (Lyrics),AbEHRrq7xwU,98857049
Ella Mai,26,FALSE,20,5,23,Boo'd Up,10,UCdVlI3zsHhvKKH4OEQVHyHA,EllaMaiVEVO,84883,136500,0,1904908,Ella Mai - Boo'd Up,6YNZlXfW6Ho,311429508
Lil Uzi Vert,2,FALSE,38,24,24,New Patek,22,UCqwxMqUcL-XC3D9-fTP93Mg,LIL UZI VERT,36942,23736,0,508526,Lil Uzi Vert - New Patek [Official Audio],PczuoZJ-PtM,45142815
Lil Baby & Gunna,2,FALSE,28,25,25,Drip Too Hard,10,UC_z9AthnCGSAk_tZf-KqoFA,Lil Baby - Topic,8120,21548,0,314615,Drip Too Hard,sqyNqxbCfO8,35782025
"YG Featuring 2 Chainz, Big Sean & Nicki Minaj",17,FALSE,24,16,26,Big Bank,10,UCIUKjjLfyf19Mr6Q_27GXlw,YGVEVO,35599,69715,0,974464,"YG - Big Bank ft. 2 Chainz, Big Sean, Nicki Minaj",z61GFxVD8K4,147454055
"Benny Blanco, Halsey & Khalid",11,FALSE,29,27,27,Eastside,22,UCqrBKQHQVEvD2Q9FP0DCP2g,benny blanco,17583,46716,0,1247733,"benny blanco, Halsey & Khalid – Eastside (official video)",56WBK4ZK_cw,265765970
Eminem Featuring Joyner Lucas,4,FALSE,13,6,28,Lucky You,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Taylor Swift,29,FALSE,27,12,29,Delicate,10,UCANLZYMidaCbLQFWXBC95Jg,TaylorSwiftVEVO,198564,195002,0,2953080,Taylor Swift - Delicate,tCXGJQYZ9JA,317663815
Bebe Rexha & Florida Georgia Line,49,FALSE,26,2,30,Meant To Be,10,UC5-gWZXAQqSGVfPHkA7NRiQ,Bebe Rexha,80894,176555,0,2979784,Bebe Rexha - Meant to Be (feat. Florida Georgia Line) [Official Music Video],zDo0H8Fm7d0,676173732
Sheck Wes,5,FALSE,42,31,31,Mo Bamba,10,UCkHiy32HGV0qaB9nV9afdnQ,SheckWesVEVO,94400,72335,0,1676115,Sheck Wes - Mo Bamba,VWoIpDVkOH0,133119855
Ariana Grande,23,FALSE,25,3,32,No Tears Left To Cry,10,UC0VOyT2OCBKdQhF3BAbZ-1g,ArianaGrandeVevo,353685,273632,0,5334329,Ariana Grande - no tears left to cry,ffxKSjUwKdU,699136922
XXXTENTACION,30,FALSE,33,1,33,Sad!,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Lauv,33,FALSE,34,27,34,I Like Me Better,10,UCfLdIEPs1tYj4ieEdJnyNyw,Lauv,23151,20045,0,934913,Lauv - I Like Me Better [Official Audio],a7fzkqLozwA,125674773
Post Malone Featuring Ty Dolla $ign,31,FALSE,32,1,35,Psycho,10,UCOhtMAg7xh8wv_wUHMgFc-Q,PostMaloneVEVO,98003,142194,0,3200835,Post Malone - Psycho ft. Ty Dolla $ign,au2n7VVGv_c,474165655
Bebe Rexha,11,FALSE,36,36,36,I'm A Mess,10,UCi0LydWaEUy3Vx8flL29ebQ,SyrebralVibes,30291,10449,0,379544,Bebe Rexha - I'm A Mess (Lyrics),qhSds5jPnFo,49160091
"Zedd, Maren Morris & Grey",35,FALSE,35,5,37,The Middle,10,UCi0LydWaEUy3Vx8flL29ebQ,SyrebralVibes,57307,45683,0,953952,"Zedd, Grey - The Middle (Lyrics) ft. Maren Morris",xQzS3JnZQZM,219176493
Gucci Mane X Bruno Mars X Kodak Black,2,FALSE,30,30,38,Wake Up In The Sky,10,UCSugZEYrWbzqIWGD195V-YA,OfficialGucciMane,63824,65796,0,1556614,"Gucci Mane, Bruno Mars, Kodak Black - Wake Up in The Sky [Official Music Video]",U68MJz9DrI4,122821479
Drake,25,FALSE,37,1,39,Nice For What,10,UCQznUf1SjfDqx65hX3zRDiA,DrakeVEVO,90561,118307,0,2101706,Drake - Nice For What,U9BwWKXjVaI,286054028
Machine Gun Kelly,3,FALSE,22,13,40,Rap Devil,10,UC-yXuc1__OzjwpsJPlxYUCQ,WORLDSTARHIPHOP,624602,992258,0,1990447,"Machine Gun Kelly ""Rap Devil"" (Eminem Diss) (WSHH Exclusive - Official Music Video)",Fp0BScQSSvg,182644645
lovelytheband,11,FALSE,43,41,41,Broken,10,UCkRP-4rl0ylPU11jmdBvXmg,lovelythebandVEVO,5485,6964,0,185552,lovelytheband - broken (official video),qr1-WpWOUk8,17126680
Florida Georgia Line,17,FALSE,41,32,42,Simple,10,UCOnoQYeFSfH0nsYv0M4gYdg,FlaGeorgiaLineVEVO,3794,10620,0,132361,Florida Georgia Line - Simple (Lyric Version),TuTDc9d_9yI,31436733
Bazzi Featuring Camila Cabello,8,FALSE,44,42,43,Beautiful,10,UCKI6DNZu8-X5VWI0FEEYCTA,Bazzi,28989,21842,0,977137,Bazzi feat. Camila Cabello - Beautiful (Official Video),Uk1hv6h7O1Y,69932756
Dan + Shay,29,FALSE,39,21,44,Tequila,10,UCx8v-goujcpBVF7QKALgp3g,Dan And Shay,2375,8231,0,141969,Dan + Shay - Tequila (Icon Video),9j8afmT-bLM,36041803
Drake,36,FALSE,40,1,45,God's Plan,10,UCQznUf1SjfDqx65hX3zRDiA,DrakeVEVO,530477,347057,0,9164533,Drake - God's Plan,xpVfcZ0ZcFM,915069759
Panic! At The Disco,8,FALSE,56,46,46,High Hopes,10,UColJTBTSGqaaZr5NOk5r3Pg,Panic! At The Disco,81776,32811,0,1534372,Panic! At The Disco - High Hopes (Official Video),IPXIgEAGe4U,109815372
French Montana Featuring Drake,0,TRUE,0,47,47,No Stylist,10,UCpmBpSoy6YQjcshNK6pSyIA,FrenchMontanaVEVO,23052,25521,0,677975,French Montana - No Stylist ft. Drake,9_k_goMr5ZI,76124095
Luke Combs,7,FALSE,50,48,48,She Got The Best Of Me,10,UCwLK17rpMFUfktQEcMzSyWg,LukeCombsVEVO,3338,6448,0,131982,Luke Combs - She Got the Best of Me,a2a9fgPI_PI,27776708
Cardi B Featuring Kehlani,10,FALSE,53,28,49,Ring,10,UCxMAbVFmxKUVGAll0WVGpFw,Cardi B,69007,66026,0,1290544,Cardi B - Ring (feat. Kehlani) [Official Video],kcRWyLMVrFM,108874044
Old Dominion,13,FALSE,48,48,50,Hotel Key,10,UC3stcjnz8Co9IxVYMizqbYg,olddominionVEVO,581,2537,0,29240,Old Dominion - Hotel Key,qZIx9CRRSq8,9486046
Bryce Vine,7,FALSE,49,46,51,Drew Barrymore,10,UCHQE-c1JX7Io3zcXgXBQKlw,Bryce Vine,6932,11962,0,220981,Bryce Vine - Drew Barrymore [Official Music Video],kudi8OtMu9s,30614075
Russell Dickerson,6,FALSE,54,52,52,Blue Tacoma,10,UCXjV0qDVxiY1ZlvkXt_Y6tA,RusselledVEVO,1396,2481,0,41221,Russell Dickerson - Blue Tacoma,eHTiEn72SOA,14383000
Lauren Daigle,11,FALSE,64,44,53,You Say,10,UCPJFvbf8tNE9-_aYgeXfdKA,Lauren Daigle,21299,14233,0,459482,Lauren Daigle - You Say (Official Music Video),sIaT8Jl2zpI,52128034
Tiesto & Dzeko Featuring Preme & Post Malone,12,FALSE,52,52,54,Jackie Chan,10,UCO59y9XJIJZS5i86lUOvMGA,TiestoVEVO,16760,33024,0,927741,Tiësto & Dzeko ft. Preme & Post Malone - Jackie Chan (Official Lyric Video),6DaL-Z4dwzI,108894717
Weezer,11,FALSE,55,51,55,Africa,10,UCeVb1p9-ZgbuNCDpITSfxVQ,TotoVEVO,141207,84899,0,1993848,Toto - Africa (Official Music Video),FTQbiNvZqaY,437499567
Lil' Duval Featuring Snoop Dogg & Ball Greezy,5,FALSE,63,56,56,Smile (Living My Best Life),10,UCAi1m77yjFzAC7Ocak2i8tA,LilDuvalVEVO,10291,15236,0,296688,"Lil Duval - Smile (Living My Best Life) (Official Video) ft. Snoop Dogg, Ball Greezy",QFFdSR6U_kc,25230179
Khalid,2,FALSE,45,45,57,Better,10,UCcN-NDV03eHs6oLd1pe2r8w,KhalidVEVO,17939,25391,0,737390,Khalid - Better (Official Music Video),x3bfa3DZ8JM,96273763
Ariana Grande,6,FALSE,62,22,58,Breathin,10,UC0VOyT2OCBKdQhF3BAbZ-1g,ArianaGrandeVevo,95748,42887,0,1886516,Ariana Grande - breathin,kN0iD0pI3o0,68562417
Luke Bryan,13,FALSE,51,35,59,"Sunrise, Sunburn, Sunset",10,UCteMJzhMoMh1-WN6d2u6NEg,LukeBryanVEVO,2893,6875,0,76426,"Luke Bryan - Sunrise, Sunburn, Sunset",8c08Oz8AovU,20270212
Cole Swindell,12,FALSE,65,49,60,Break Up In The End,10,UCot3LeHcLzvWproxs3rNZTQ,Cole Swindell,1350,4819,0,76195,"Cole Swindell - ""Break Up In The End"" (Official Music Video)",NhTulKznx_Y,21520607
Charlie Puth,5,FALSE,68,61,61,The Way I Am,10,UCwppdrjsBPAZg5_cUwQjfMQ,Charlie Puth,45068,16369,0,681072,Charlie Puth - The Way I Am [Official Video],EQnk-h-LCpQ,36005295
NF,9,FALSE,73,62,62,Lie,10,UCI3H1FsjbdqGcLq93ZilV5g,NFVEVO,14504,13513,0,526783,NF - Lie (Audio),B1dmRjyN0CQ,68887676
Kane Brown,11,FALSE,61,61,63,Lose It,10,UCsEj8E122ibbJetQe8BoV7g,KaneBrownVEVO,7250,11621,0,177098,Kane Brown - Lose It (Official Music Video),Z8nkc2KKjd8,41528903
Avril Lavigne,0,TRUE,0,64,64,Head Above Water,10,UC_k8KFBzEf0uQ8LRFSAgSUA,Avril Lavigne,80613,18708,0,1190020,Avril Lavigne - Head Above Water (Official Video),EKF6ghfcQic,55995542
Quavo,7,FALSE,70,52,65,W O R K I N  M E,10,UCGIelM2Dj3zza3xyV3pL3WQ,MigosVEVO,17184,26807,0,543764,Quavo - WORKIN ME,nmjgIrBHg6Y,56670246
Queen Naija,17,FALSE,60,45,66,Medicine,24,UCGsR5CVHh_T4nMLiKhfV7qg,Queen Naija,158283,43423,0,1346707,MEDICINE - QUEEN NAIJA  (OFFICIAL VIDEO),dc89yyOS0Z8,97878773
Mitchell Tenpenny,7,FALSE,74,67,67,Drunk Me,10,UC7qPz_-prgjFyKGcnqJ9aKA,MitchellTenpennyVEVO,2068,5588,0,99237,Mitchell Tenpenny - Drunk Me,BiA-7xHM8zc,24828327
Calvin Harris & Sam Smith,6,FALSE,77,65,68,Promises,10,UCaHNFIob5Ixv74f5on3lvIw,CalvinHarrisVEVO,14358,33375,0,728083,"Calvin Harris, Sam Smith - Promises (Official Lyric Video)",dTQMd2I3drE,120892240
Yella Beezy,9,FALSE,69,69,69,That's On Me,10,UCO_coWOBvqu-Nn5_YoM7ONw,HalfpintFilmz,17403,55462,0,619955,Yella Beezy - That's On Me (Music Video) Shot By: @HalfpintFilmz,tCev_IcVxcU,109826733
Nicki Minaj,7,FALSE,57,18,70,Barbie Dreams,10,UCaum3Yzdl3TbBt8YUeUGZLQ,NickiMinajAtVEVO,123175,140353,0,1177679,Nicki Minaj - Barbie Dreams,_bvLphVWHpo,74654296
"Labrinth, Sia & Diplo Present... LSD",4,FALSE,67,67,71,Thunderclouds,10,UCmKdSrwf1e8coqAzUsrVHZw,SiaVEVO,94425,67376,0,2073778,"LSD - Thunderclouds (Official Video) ft. Sia, Diplo, Labrinth",kg1BljLu9YY,233227459
Juice WRLD,20,FALSE,79,41,72,All Girls Are The Same,24,UCtylTUUVIGY_i5afsQYeBZA,Lyrical Lemonade,65431,18273,0,870191,Juice WRLD - All Girls Are The Same (Dir. by @_ColeBennett_),h3EJICKwITw,79138483
Eminem,4,FALSE,46,12,73,Fall,10,UC20vb-R_px4CguHzzBPhoyQ,EminemVEVO,192297,69684,0,2389264,Eminem - Fall,MfTbHITdhEI,114916499
The Chainsmokers Featuring Kelsea Ballerini,0,TRUE,0,74,74,This Feeling,10,UCRzzwLpLiUNIs6YOPe33eMg,ChainsmokersVEVO,13900,19928,0,723353,The Chainsmokers - This Feeling ft. Kelsea Ballerini (Lyric Video),YuPzpoC3QNc,93130607
Daniel Caesar Featuring H.E.R.,10,FALSE,81,75,75,Best Part,24,UCUsgEUUY2w9c7Z5M4u2zdww,EscapeTracks,8839,11407,0,485749,Daniel Caesar - Best Part (feat. H.E.R.),iKk6_2-AAGc,61432997
Meek Mill Featuring Jeremih & PnB Rock,6,FALSE,82,76,76,Dangerous,10,UC9HlWVtENbiMQzVRmnbJxtw,Meek Mill,5205,12853,0,253779,Meek Mill - Dangerous (feat. Jeremih & PnB Rock),stcIiJbwpio,31704484
Dan + Shay,3,FALSE,87,77,77,Speechless,10,UCx8v-goujcpBVF7QKALgp3g,Dan And Shay,2441,6743,0,157365,Dan + Shay - Speechless (Wedding Video),7UoP9ABJXGE,35137923
Thomas Rhett,14,FALSE,71,36,78,Life Changes,10,UCGHi_s4RrqUh4hsS4mLbiPg,ThomasRhettVEVO,1545,1996,0,44131,Thomas Rhett - Life Changes,9a6SCzD7dJ0,7888244
Dylan Scott,11,FALSE,58,48,79,Hooked,10,UCgJMQU7JOIoP-YnrhH_P-bA,Why Don't We,47022,7587,0,371032,Hooked - Why Don't We [Official Music Video],#NAME?,24453290
Jason Aldean Featuring Miranda Lambert,15,FALSE,72,32,80,Drowns The Whiskey,10,UCy5QKpDQC-H3z82Bw6EVFfg,JasonAldeanVEVO,2455,6683,0,100973,Jason Aldean - Drowns the Whiskey ft. Miranda Lambert,p9xYYSAo7UU,20365962
Flipp Dinero,2,FALSE,96,81,81,Leave Me Alone,10,UC-yXuc1__OzjwpsJPlxYUCQ,WORLDSTARHIPHOP,28161,22429,0,742915,"Flipp Dinero ""Leave Me Alone"" (WSHH Exclusive - Official Music Video)",qu0CxX8GJj8,61550190
Chris Janson,5,FALSE,84,82,82,Drunk Girl,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Lil Mosey,2,FALSE,100,83,83,Noticed,24,UCtylTUUVIGY_i5afsQYeBZA,Lyrical Lemonade,50439,26925,0,694743,Lil Mosey - Noticed (Dir. by @_ColeBennett_),nceqQyqIa5o,68406290
Travis Scott,8,FALSE,85,25,84,Yosemite,10,UClRx3MMyYUyqOxyEqA5F2nQ,TravisScottVEVO,12313,7136,0,249453,Travis Scott - YOSEMITE (Official Audio),ykMHDKB0-1o,34095527
Chris Young,4,FALSE,92,85,85,Hangin' On,10,UCzMUNug_h1DZD9FmEP-CJMw,ChrisYoungVEVO,679,2813,0,40556,Chris Young - Hangin' On (Official Video),CwKp6Xhy3_4,13655473
Jimmie Allen,2,FALSE,97,86,86,Best Shot,24,UCWJ2lWNubArHWmf3FIHbfcQ,NBA,1488,3081,0,27098,Best Shot Ep 1 - “We All We Got” | Binge the series with YouTube Premium,NdkLOwYYfpA,9541559
Travis Scott,8,FALSE,80,8,87,Stargazing,10,UClRx3MMyYUyqOxyEqA5F2nQ,TravisScottVEVO,10414,9338,0,268115,Travis Scott - STARGAZING (Official Audio),2a8PgqWrc_4,33826441
6ix9ine Featuring Anuel AA,4,FALSE,86,30,88,BEBE,10,UCF6jRAgCbSanHolKt0Vt6Qw,Tekashi 6ix9ine,319992,443725,0,3761026,BEBE - 6ix9ine Ft. Anuel AA (Prod. By Ronny J) (Official Music Video),ycV6cnK3SIs,527740823
Juice WRLD,8,FALSE,93,68,89,Lean Wit Me,10,UC0BletW9phE4xHFM44q4qKA,Juice WRLD,44266,12421,0,573638,Juice WRLD -  Lean Wit Me (Official Music Video),5SejM_hBvMM,36097332
Mac Miller,3,FALSE,66,33,90,Self Care,10,UC3SEvBYhullC-aaEmbEQflg,Mac Miller,78681,30334,0,808773,Mac Miller - Self Care,SsKT0s5J8ko,84987937
"Khalid, Ty Dolla $ign & 6LACK",18,FALSE,95,57,91,OTW,10,UCcN-NDV03eHs6oLd1pe2r8w,KhalidVEVO,8279,22475,0,506811,"Khalid - OTW ft. 6LACK, Ty Dolla $ign (Official Audio)",hjf-h6NMj7U,99471613
Pardison Fontaine Featuring Cardi B,0,TRUE,0,92,92,Backin' It Up,10,UCtoUQvukM3Vqqjk3pORmH5w,Pardison Fontaine,25853,35223,0,593480,Pardison Fontaine - Backin' It Up (feat. Cardi B) [Official Video],hDfsD6G8E_g,60367637
Kygo Featuring Miguel,11,FALSE,75,63,93,Remind Me To Forget,10,UCt6P1QCzMB4YGGP76lDV96g,White Paper,2188,2998,0,94080,Kygo - Remind Me To Forget (Lyrics / Lyric Video) ft. Miguel,0-CYcrmGBZU,12983094
Eric Church,9,FALSE,89,71,94,Desperate Man,10,UCoas7UcXqImAc_XHz_lROGg,EricChurchVEVO,2139,4348,0,30969,Eric Church - Desperate Man (Official Music Video),sq93t3J4R5c,7615373
Eminem,4,FALSE,59,8,95,The Ringer,10,UCb5a2rqlyQ7k-TcEYv8vngA,Shady Media,968,341,0,13388,Eminem - The Ringer (Lyrics),BHAM5m3j5cA,998177
Maren Morris,0,TRUE,0,96,96,Rich,10,UCa-eS13D-FafU8ushde8Geg,MarenMorrisVEVO,1490,4329,0,49106,Maren Morris - Rich,lcPh9UOhRPI,9350856
The Carters,15,FALSE,83,13,97,Apes**t,10,UC9zX2xZIJ4cnwRsgBpHGvMg,BeyoncéVEVO,188952,216358,0,1889689,APES**T - THE CARTERS,kbMqWXnpXcA,147617432
Wiz Khalifa Featuring Swae Lee,7,FALSE,98,72,98,Hopeless Romantic,10,UCVp3nfGRxmMadNDuVbJSk8A,Wiz Khalifa,9630,11830,0,415096,Wiz Khalifa - Hopeless Romantic feat. Swae Lee [Official Music Video],9VH0fUABBjY,43255559
Clean Bandit Featuring Demi Lovato,13,FALSE,91,58,99,Solo,10,UCOmHUn--16B90oW2L6FRR3A,BLACKPINK,401804,176847,0,4289645,JENNIE - 'SOLO' M/V,b73BI9eUkjM,151345289
Ozuna x Manuel Turizo,2,FALSE,0,94,100,Vaina Loca,10,UCjIA3wwhi0QjSOXAZwOXbPA,Ozuna,70151,179636,0,2557389,Vaina Loca - Ozuna x Manuel Turizo (Video Oficial),bx-fuY7LpSU,747594103
Maroon 5 Featuring Cardi B,17,FALSE,2,1,1,Girls Like You,10,UCN1hnUccO4FD5WfM7ithXaw,Maroon5VEVO,457604,434563,0,11055501,Maroon 5 - Girls Like You ft. Cardi B,aJOTlE1K90k,1583597736
Drake,12,FALSE,1,1,2,In My Feelings,10,UCQznUf1SjfDqx65hX3zRDiA,DrakeVEVO,246719,157112,0,3291997,Drake - In My Feelings,DRS_PpOrUZ4,171976225
