Song_artist,Song_duration_weeks,Song_isNew,Song_last_week,Song_peak,Song_rank,Song_title,acousticness,categoryId,channelId,channelTitle,commentCount,danceability,dislikeCount,duration_ms,elapsed_days_s_released,energy,favoriteCount,fm_listeners,fm_playcount,instrumentalness,key,likeCount,liveness,loudness,market_count,markets,mode,popularity,release_date,speechiness,tempo,time_signature,title,track_id,valence,videoId,viewCount
Swae Lee Featuring Slim Jxmmi,0,TRUE,0,84,84,Guatemala,n/a,10,UCweazuUMMKdL2wwSyrxla9A,RaeSremmurdVEVO,9849,n/a,11472,n/a,n/a,n/a,0,994,5759,n/a,n/a,349369,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,"Swae Lee, Slim Jxmmi, Rae Sremmurd - Guatemala",n/a,n/a,8CKuWPRq2Ps,36536846
Cardi B,2,FALSE,58,58,87,Money Bag,0.107,10,UCxMAbVFmxKUVGAll0WVGpFw,Cardi B,5704,0.947,5210,229004,274,0.788,0,38595,240907,0.000691,10,125520,0.108,-6.138,78,"['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",0,68,4/6/18,0.124,129.977,4,Cardi B - Money Bag [Official Audio],1vBeIXlzbAieGoDqInav5j,0.454,uLUinh2q2Kg,14109511
Young Thug Featuring Nicki Minaj,0,TRUE,0,89,89,Anybody,0.0381,10,UCuwdplPbuTFZj_64d03tSBA,Young Thug,12340,0.901,19360,254946,267,0.472,0,248,1000,0,11,348496,0.11,-8.416,78,"['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",0,71,4/13/18,0.194,120,4,Young Thug - Anybody (ft. Nicki Minaj) [Official Sign Video],5I30ByMf5nhgbSokY1EZiN,0.479,JwAnH6PLimo,40286713
Cardi B & YG,2,FALSE,57,57,90,She Bad,0.0183,10,UCxMAbVFmxKUVGAll0WVGpFw,Cardi B,6567,0.791,9296,230952,274,0.504,0,n/a,n/a,0,10,215192,0.0963,-7.864,78,"['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",1,70,4/6/18,0.266,159.949,4,Cardi B & YG - She Bad [Official Audio],0CfmNX2TXk7yoJqHJiixnp,0.355,aiYfOWu5ZhY,23278810
6ix9ine,8,FALSE,68,50,91,Billy,0.175,10,UC-yXuc1__OzjwpsJPlxYUCQ,WORLDSTARHIPHOP,124852,0.764,201880,112666,270,0.711,0,37201,325988,0,4,1845423,0.105,-3.818,77,"['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IS', 'IT', 'JO', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",0,80,4/10/18,0.288,90.076,4,"6IX9INE ""Billy"" (WSHH Exclusive - Official Music Video)",5KhFaq45chTw8RGfWo8T8J,0.774,LJjsm6CVsG8,245298920
"DJ Khaled Featuring JAY Z, Future & B",7,FALSE,90,22,94,Top Off,0.0107,10,UCAkIMkEaa9sZmjcy7mfd5lQ,Gunna,881,0.573,2268,230712,309,0.591,0,31060,124479,0,11,44464,0.455,-6.715,78,"['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",0,66,3/2/18,0.331,86.721,5,Gunna - Top Off [Official Audio],1W6wxOOYyJyyok8fqYSZ3m,0.232,CBY7Gpq-670,6246822
High Valley,8,FALSE,87,79,95,She's With Me,0.0188,10,UCO51e7zUYg4SQW4A5QqiLjQ,High Valley,434,0.601,978,173693,232,0.941,0,6260,30991,0,11,25356,0.526,-3.622,1,['US'],1,18,5/18/18,0.0852,111.041,4,High Valley - She's With Me (Official Music Video),1e5mv9RVUe8KWQut6ND9pi,0.702,j733rosgzi4,5427223
Daniel Caesar Featuring Kali Uchis,6,FALSE,0,93,96,Get You,0.422,10,UCKJg5mkBn18dtRFWUy_v1mw,Daniel Caesar,18052,0.658,17653,278179,498,0.294,0,712,3672,5.20E-05,4,716546,0.0749,-8.533,78,"['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",0,78,8/25/17,0.0321,74.038,4,Daniel Caesar - Get You ft. Kali Uchis [Official Video],7zFXmv6vqI4qOt4yGf3jYZ,0.358,uQFVqltOXRg,65443693
SZA,4,FALSE,97,82,97,Broken Clocks,0.13,10,UCKzhoblE_rPZbHtQKPVUp2A,SZAVEVO,9779,0.684,22743,231253,575,0.683,0,84235,701513,0,6,390001,0.156,-7.366,78,"['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",1,73,6/9/17,0.177,112.856,4,SZA - Broken Clocks (Official Audio),2fXwCWkh6YG5zU1IyvQrbs,0.406,0Exxu8lsGYE,82353346
Scotty McCreery,20,FALSE,89,44,98,Five More Minutes,0.325,10,UCi6ot_hQURY84xgaSKrCx3w,ScottyMcCreeryVEVO,7239,0.517,16495,238954,610,0.652,0,8427,44925,0,7,248245,0.109,-6.153,78,"['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",1,65,5/5/17,0.0323,156.07,4,Scotty McCreery - Five More Minutes (Official Video),66IULVOTImQG2u0cJ3Ls04,0.333,2dPDBU9MC8c,82223634
6ix9ine,0,TRUE,0,99,99,Gotti,0.0524,10,UC-yXuc1__OzjwpsJPlxYUCQ,WORLDSTARHIPHOP,233207,0.728,231282,166851,270,0.584,0,24528,203245,0,10,2410258,0.0658,-7.255,77,"['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IS', 'IT', 'JO', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",0,78,4/10/18,0.176,161.9,4,"6IX9INE ""Gotti"" (WSHH Exclusive - Official Music Video)",27oFpFktCq9JIXjJQRuv7a,0.365,z5WrgDzNIZ0,296169167
Derez De'Shon,11,FALSE,84,61,100,Hardaway,0.118,10,UC-yXuc1__OzjwpsJPlxYUCQ,WORLDSTARHIPHOP,10958,0.537,47945,236032,393,0.518,0,475,1721,0,1,482012,0.146,-5.987,78,"['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",1,62,12/8/17,0.188,132.527,4,"Derez Deshon ""Hardaway"" (WSHH Exclusive - Official Music Video)",4hxfqUojJ5u9SyAjiXevmy,0.427,VwEzECCjhhE,102677560
Demi Lovato,20,FALSE,62,53,69,Tell Me You Love Me,0.0241,10,UCnyB9MYKRkSFK3IIB32CoVw,DemiLovatoVEVO,91255,0.536,62052,236986,463,0.582,0,87863,1179717,0,3,2004268,0.181,-5.452,64,"['AD', 'AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'EC', 'EE', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IS', 'IT', 'JP', 'LI', 'LT', 'LU', 'LV', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'RO', 'SG', 'SK', 'SV', 'TH', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",0,76,9/29/17,0.0433,82.142,4,Demi Lovato - Tell Me You Love Me,3hYvGiw2Q8QE2YWdIJLBz0,0.253,SM1w9PEQOE8,129487444
The Weeknd,2,FALSE,26,26,74,Try Me,0.622,10,UCBTPbSYpsY9keVvoNKdJ_Vw,dejloafVEVO,23754,0.466,44337,221106,281,0.672,0,81687,499342,0.00108,8,607243,0.147,-5.777,78,"['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",0,73,3/30/18,0.068,91.673,4,DeJ Loaf - Try Me (Video),4rv1ww0dUwFZcDVPqhcOcX,0.108,3Hn9hLOljJI,80207584
Chris Stapleton,20,FALSE,64,45,82,Broken Halos,0.133,10,UCCFbxfEqu5hovdHdRNILuTg,Rebel Warrior,1824,0.607,3822,180906,610,0.575,0,23946,112666,2.52E-06,8,82779,0.0566,-7.066,78,"['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",1,71,5/5/17,0.0252,78.341,4,Broken Halos - Chris Stapleton,06gD2ZtK3Dzc1BYqWExQJJ,0.504,qgt9idKAYDw,11566096
Devin Dawson,20,FALSE,75,52,93,All On Me,0.14,10,UC8XOgFi8fEA1Xc-j-gAqnxw,Devin Dawson,1557,0.634,5228,224626,351,0.668,0,15280,83482,0,5,92161,0.216,-5.488,78,"['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",1,70,1/19/18,0.0291,80.989,4,Devin Dawson - All On Me (Official Music Video),2mfahQ0EaaZWq4cFNg6A1o,0.635,ntCMoh-0ogo,19980852
Alice Merton,3,FALSE,84,84,96,No Roots,0.264,10,UCVxrTuGYoEvz26wYrq1uGjQ,Alice Merton,43672,0.863,49866,235813,519,0.657,0,96956,647001,0.00619,7,1282480,0.0713,-7.295,3,"['CA', 'MX', 'US']",1,64,8/4/17,0.105,115.958,4,Alice Merton - No Roots,4CdfFYzaAJ0y0beKzmgJSn,0.829,PUdyuKaGQd4,157451825
2 Chainz Featuring YG & Offset,2,FALSE,96,96,99,Proud,0.738,10,UCeTDWSJawSuNbBEURTC6w_A,2ChainzVEVO,15845,0.781,19136,234666,331,0.81,0,15898,69356,0,10,411532,0.144,-4.301,78,"['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",0,62,2/8/18,0.356,173.949,4,"2 Chainz - PROUD (Official Music Video) ft. YG, Offset",365wwIjijQdlRJEjUWTidq,0.908,2nUW3nIOOOg,39160903
The Weeknd Featuring Gesaffelstein,0,TRUE,0,35,35,I Was Never There,0.135,10,UC0WP5P-ufpRfjbNrmOWwLBQ,The Weeknd,8922,0.324,4316,241066,281,0.735,0,57459,350801,4.84E-05,10,209529,0.169,-4.054,78,"['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",1,70,3/30/18,0.0337,113.923,4,The Weeknd - I Was Never There feat. Gesaffelstein (Official Audio),5rgnyXr2PXFWsAnPFew077,0.169,OlStmta0Vh4,21802428
The Weeknd Featuring Gesaffelstein,0,TRUE,0,43,43,Hurt You,0.3,10,UC0WP5P-ufpRfjbNrmOWwLBQ,The Weeknd,6432,0.484,3915,230026,281,0.716,0,59917,350311,0.00214,5,185450,0.112,-7.193,78,"['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",0,72,3/30/18,0.167,184.131,4,The Weeknd - Hurt You feat. Gesaffelstein (Official Audio),13wNEvWmBsWaWVtiLPRIW5,0.365,wKDU5pXhf5o,21718379
N*E*R*D & Rihanna,22,FALSE,36,36,48,Lemon,n/a,10,UCjy_236yst_A71OPsgSf8NA,NERDVEVO,26246,n/a,46823,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,777569,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,N.E.R.D & Rihanna - Lemon,n/a,n/a,L_u97PqWX6g,90731337
The Weeknd,0,TRUE,0,52,52,Privilege,0.913,24,UCgtvxGo5AWWZqOkMeS9_FdA,4SHO MAGAZINE,1249,0.391,3320,170573,281,0.595,0,60029,406960,0.00557,11,48613,0.145,-7.094,78,"['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",0,70,3/30/18,0.0411,93.78,4,Cash Kidd - Privileges (official music video),26Fqtv4Aa7kyd1WWGHai6A,0.379,3qziiiumsgM,8114813
Lil Skies Featuring Landon Cube,13,FALSE,84,55,85,Nowadays,0.157,24,UCtylTUUVIGY_i5afsQYeBZA,Lyrical Lemonade,82158,0.745,52884,203907,381,0.646,0,310,4637,0,6,1488124,0.338,-6.987,78,"['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",0,78,12/20/17,0.17,79.993,4,Lil Skies - Nowadays ft. Landon Cube (Dir. by @_ColeBennett_),689uBlyIufk2LUhAwjny4w,0.46,DlFmfxACvig,179099273
YoungBoy Never Broke Again,18,FALSE,79,61,87,No Smoke,0.113,24,UClW4jraMKz6Qj69lJf-tODA,YoungBoy Never Broke Again,32137,0.658,57650,160000,519,0.736,0,13859,57988,0,9,781977,0.0978,-6.097,78,"['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",0,73,8/4/17,0.308,143.966,4,YoungBoy Never Broke Again - No Smoke (Official Video),57IRaiAB4hBZu3gnNVZC0v,0.804,K3uMMjZGhnI,143284841
Chris Brown,4,FALSE,92,88,88,Tempo,0.192,10,UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,743150,0.769,102725,218744,431,0.482,0,7975,46517,0,10,3047937,0.0903,-7.205,68,"['AD', 'AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IS', 'IT', 'JP', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",1,66,10/31/17,0.0502,120.959,4,EXO 엑소 'Tempo' MV,0709StHzSeXpdj2zmqF2o2,0.487,iwd8N6K-sLk,79205962
